id,score,vdw,elec,desolv,bsa,total
strong-tiger-crystal,-169.7854,-140.558,-129.608,-3.30579,4799.35,-270.166
soft-orca-jade,-196.02,-82.4328,-285.348,-56.5176,6415.95,-367.7808
shy-moth-topaz,-70.2643,-40.1577,-75.3177,-15.0431,1754.74,-115.47540000000001
pale-seal-moss,-83.9828,-54.7979,-12.5693,-26.671,2190.38,-67.3672
solid-hawk-quartz,-58.6652,-31.3567,-66.1223,-14.084,1853.71,-97.479
dark-ibis-vine,-50.3595,-42.148,-14.3492,-5.34163,1586.47,-56.49720000000001
misty-yak-leaf,-129.0948,-61.5737,-108.494,-45.8223,3527.21,-170.0677
bright-ram-ember,-100.1384,-52.4392,-167.276,-14.244,2307.33,-219.7152
lunar-bison-ice,-129.3138,-79.2078,-171.12,-15.882,3415.7,-250.32780000000002
quiet-bee-cedar,-139.9218,-80.8368,-219.116,-15.2618,3260.88,-299.9528
gentle-eagle-dust,-52.3068,-0.295138,-147.124,-22.5869,2716.63,-147.419138
ivory-quail-frost,-212.4709,-113.508,-190.64,-60.8349,5747.99,-304.14799999999997
lunar-cobra-bronze,-15.6033,-17.8339,-88.4933,19.9293,2331.88,-106.3272
ivory-boar-jade,-118.9356,-88.2334,-26.0438,-25.4934,4615.33,-114.27720000000001
soft-lynx-granite,-130.0825,-75.4386,-290.393,3.43472,2834.59,-365.8316
steady-moth-leaf,-100.0087,-74.3477,-123.921,-0.876837,3092.63,-198.26870000000002
small-ram-sand,-128.4169,-66.68,-409.981,20.2593,4144.78,-476.661
green-crow-clay,-117.8036,-68.6999,-175.332,-14.0373,5598.22,-244.0319
rapid-jaguar-moss,-33.3703,-30.8323,-17.7695,1.01588,2647.28,-48.6018
calm-toad-ivy,-76.1389,-39.1064,-152.884,-6.45573,3740.81,-191.9904
silver-eagle-cloud,-136.0969,-77.615,-345.392,10.5965,3327.71,-423.007
quiet-gecko-birch,-130.0467,-83.5348,-176.145,-11.2829,3752.84,-259.6798
shy-ram-plume,-116.6706,-80.4798,7.3937,-37.6695,4225.2,-73.0861
rough-wolf-lava,-67.2054,-43.7779,-125.528,1.67814,1911.99,-169.3059
lunar-wolf-opal,-175.7058,-141.041,-20.5251,-30.5598,4648.36,-161.5661
frozen-bison-ash,6.0757,20.7424,-3.39379,-13.9879,808.542,17.34861
mellow-seal-plume,-122.0064,-59.4691,-479.242,33.3111,4445.69,-538.7111
violet-bison-ember,-106.1568,-70.0662,-175.605,-0.969561,2711.13,-245.6712
silver-gecko-wave,-25.9271,-32.6319,-14.8076,9.66633,1491.41,-47.4395
green-goat-thorn,-40.0473,4.38158,-116.67,-21.0949,3244.96,-112.28842
gentle-ram-oak,-236.25,-154.08,-234.387,-35.2926,6066.16,-388.467
young-eagle-clay,-122.7201,-87.3284,-207.588,6.12594,3280.98,-294.9164
violet-heron-reed,-201.0286,-111.589,-368.105,-15.8186,5771.84,-479.694
young-dove-onyx,-118.5633,-81.7968,-143.645,-8.03751,2331.23,-225.4418
crimson-raven-cedar,-142.0016,-87.7125,-301.827,6.07633,3550.88,-389.5395
strong-tiger-lotus,-91.3997,-56.7404,-251.596,15.6599,3571.98,-308.3364
ivory-tiger-stone,9.2509,74.153,-388.766,12.8511,2421.69,-314.613
strong-orca-onyx,-203.4643,-110.981,-240.723,-44.3387,4503.44,-351.704
quick-jaguar-dust,-222.0626,-130.331,-221.54,-47.4236,5663.14,-351.871
young-owl-cypress,-162.7485,-118.057,-156.044,-13.4827,4168.93,-274.101
violet-lynx-pearl,-77.1836,-41.4893,-192.092,2.72412,1750.87,-233.5813
scarlet-raven-vine,-18.9628,-19.1509,-60.6016,12.3084,1474.61,-79.7525
soft-goat-onyx,-83.3679,-49.1134,-158.375,-2.57952,2476.3,-207.4884
golden-bee-moss,-132.9451,-94.6434,-60.764,-26.1489,4080.13,-155.4074
strong-raven-oak,-111.5132,-72.907,-301.688,21.7314,3118.17,-374.59499999999997
crimson-ram-ice,-81.4045,-38.0195,-224.879,1.59076,2345.47,-262.8985
hollow-yak-granite,-102.8197,-63.8136,-134.22,-12.1621,4235.18,-198.0336
soft-lion-plume,-202.1996,-130.193,-177.495,-36.5076,5167.91,-307.688
soft-ibis-pine,-67.356,-26.9678,-263.739,12.3596,2032.8,-290.7068
misty-panther-cypress,-131.442,-87.8325,-206.556,-2.29831,4110.09,-294.3885
deep-bison-dust,-198.1718,-105.607,-277.111,-37.1426,4671.38,-382.71799999999996
gentle-ram-willow,-320.6778,-177.855,-472.606,-48.3016,7719.79,-650.461
small-wolf-ivy,-60.6975,-27.0225,-203.968,7.11857,1455.04,-230.9905
dark-seal-wave,-115.8747,-94.0265,-188.929,15.9376,3205.64,-282.95550000000003
frozen-bee-plume,-100.702,-55.6375,-384.885,31.9125,2484.63,-440.5225
frozen-otter-opal,-53.13,-32.7975,-212.481,22.1637,2031.47,-245.2785
lunar-crow-rose,-96.4522,-62.3468,-249.887,15.872,2226.68,-312.2338
ivory-crane-birch,-133.3328,-96.4491,-115.256,-13.8325,3864.16,-211.70510000000002
violet-ram-ember,-33.5573,-37.0808,1.26881,3.26969,1199.9,-35.81199
azure-lion-pearl,-97.2197,-61.7303,-122.775,-10.9344,1788.39,-184.5053
noble-tiger-willow,-89.1982,-63.4716,-103.059,-5.11476,1847.05,-166.5306
solid-cobra-leaf,-44.5564,-34.7223,-53.1794,0.801813,1787.31,-87.9017
green-jaguar-cloud,-58.3572,-32.4435,-124.063,-1.10111,1658.4,-156.50650000000002
jade-kiwi-cedar,-98.4382,-50.1166,-274.503,6.57899,2733.22,-324.6196
calm-otter-flint,-90.8538,-70.9282,-41.8246,-11.5607,2143.83,-112.75280000000001
quiet-seal-thorn,-153.747,-99.7252,-261.178,-1.78623,2741.62,-360.90319999999997
hollow-heron-ice,-122.4057,-88.3149,-97.8228,-14.5262,2407.42,-186.1377
soft-crow-dust,-100.8925,-60.4484,-223.401,4.23608,1889.17,-283.8494
brisk-jaguar-onyx,-106.5907,-57.7472,-266.814,4.51935,2081.71,-324.56120000000004
calm-zebra-stone,-191.7499,-124.836,-184.14,-30.0859,5137.09,-308.976
violet-quail-cloud,-201.205,-132.017,-318.852,-5.41762,4787.52,-450.86899999999997
vast-eagle-ivy,-124.1499,-56.0755,-262.275,-15.6194,2937.0,-318.35049999999995
quiet-ibis-cedar,-67.3747,-40.721,-70.4265,-12.5684,1985.46,-111.14750000000001
hollow-ram-flint,-62.7073,-42.8138,-88.3812,-2.21726,2326.45,-131.195
quick-lynx-moss,-161.183,-75.3881,-260.361,-33.7227,2499.33,-335.7491
pale-crow-dust,-47.2462,23.6552,-259.686,-18.9642,3464.5,-236.03079999999997
soft-swan-cloud,-219.8414,-134.979,-82.2986,-68.4027,4333.5,-217.2776
solid-goat-birch,-109.2642,-67.7667,-209.117,0.325935,1874.08,-276.8837
rapid-bison-thorn,-159.5169,-96.1276,2.17268,-63.8238,3931.95,-93.95492
strong-bear-willow,-201.1737,-106.604,-259.956,-42.5785,4715.84,-366.56
vast-moth-snow,-192.6634,-106.988,-67.3905,-72.1973,3995.98,-174.3785
wild-dove-rose,-186.4274,-97.4959,-137.612,-61.4091,4107.35,-235.1079
dark-lynx-snow,-71.5905,-33.9362,-62.0156,-25.2512,1278.73,-95.95179999999999
rough-shark-quartz,-26.7294,-16.0332,-24.1998,-5.8562,1456.71,-40.233000000000004
vast-eagle-ice,-37.0233,-27.0747,12.5169,-12.452,1302.48,-14.5578
calm-dove-flint,-50.3825,-23.375,-50.0981,-16.9879,1676.05,-73.4731
azure-cobra-fern,-52.3246,-45.2719,13.4327,-9.73923,1403.62,-31.8392
young-dove-crystal,-56.2782,-37.6266,-5.33624,-17.5844,1315.62,-42.96284
golden-lynx-snow,-50.6878,-32.4085,-2.25986,-17.8273,1395.34,-34.66836
vast-wolf-lotus,-56.247,-40.1947,-12.9786,-13.4566,1607.49,-53.1733
violet-crane-thorn,-72.7768,-44.634,-57.0929,-16.7242,1563.66,-101.7269
jade-owl-stone,-64.844,-42.6894,-22.2789,-17.6988,1409.49,-64.9683
lunar-moth-wave,-153.3145,-73.9777,-120.54,-55.2288,4466.68,-194.5177
soft-crane-frost,-110.3969,-42.339,-411.295,14.2011,4625.72,-453.634
small-moth-quartz,-51.1564,-35.5586,-36.7382,-8.25019,1233.78,-72.29679999999999
wild-otter-willow,-45.1123,-20.1593,-6.71702,-23.6096,2051.42,-26.87632
gentle-panda-maple,-1.6398,14.4703,-24.3274,-11.2446,1696.26,-9.8571
gentle-ant-bronze,-0.3967,21.3011,-40.7349,-13.5508,1294.07,-19.4338
shy-deer-ivy,-65.5852,-57.3647,-2.17499,-7.78546,1416.25,-59.53969
golden-yak-ice,-49.797,-31.3504,-17.7437,-14.8979,1362.13,-49.0941
mellow-fox-jade,-33.2547,-24.38,6.3174,-10.1382,1775.95,-18.0626
brisk-cat-thorn,-43.3029,-33.7153,3.42655,-10.2729,1427.91,-30.28875
strong-dove-reed,-75.1287,-67.0898,-5.92145,-6.85456,1755.33,-73.01124999999999
green-moth-opal,-36.1943,-22.0162,-18.2721,-10.5237,1473.74,-40.2883
deep-seal-rose,-241.9785,-73.2044,-709.864,-26.8013,3194.85,-783.0684
brisk-cobra-maple,-173.198,-65.9729,-393.709,-28.4833,2784.43,-459.6819
ivory-falcon-rose,-151.6632,-34.8719,-543.065,-8.17829,3326.89,-577.9369
noble-ibis-moss,-260.0416,-148.444,-411.861,-29.2254,4733.19,-560.305
violet-otter-frost,-178.0105,-69.017,-274.431,-54.1073,3086.32,-343.448
noble-owl-clay,-242.5518,-108.035,-548.122,-24.8924,3793.76,-656.1569999999999
vast-lynx-crystal,-21.9154,-4.44147,-21.3054,-13.2129,1349.19,-25.746869999999998
dark-fox-ivy,-69.5155,-42.5287,-39.0422,-19.1784,1772.68,-81.5709
shy-otter-pine,-58.2156,-29.7001,-3.61892,-27.7917,1432.92,-33.31902
hollow-gecko-crystal,-53.8676,-16.3177,-78.9845,-21.753,1376.96,-95.3022
dark-gecko-bronze,-50.9767,-33.3468,-23.6504,-12.8998,1171.7,-56.99720000000001
jade-shark-lotus,-91.0432,-58.5007,-133.917,-5.75913,2100.75,-192.4177
shy-ox-cloud,-105.0142,-65.3637,-176.526,-4.34528,2464.3,-241.8897
calm-deer-cedar,-132.0014,-84.6792,-224.284,-2.46541,2654.46,-308.9632
lunar-fox-opal,-121.6123,-66.5489,-162.975,-22.4684,2042.9,-229.5239
amber-falcon-pearl,-117.9193,-61.4772,-234.4,-9.56214,2073.15,-295.8772
solid-quail-leaf,-53.6215,-31.9803,-6.86525,-20.2682,1326.89,-38.84555
gentle-seal-opal,-105.8259,-68.9744,-35.394,-29.7727,2015.51,-104.36840000000001
scarlet-eagle-wave,-60.4031,-41.5546,-20.8968,-14.6691,1351.54,-62.4514
deep-heron-cedar,9.6315,43.0734,-32.8413,-26.8736,1620.94,10.232100000000003
vast-yak-leaf,-66.7926,-38.9523,-66.1743,-14.6054,1228.95,-105.1266
jade-tiger-bronze,-69.7978,-41.5371,-93.0027,-9.66014,1569.22,-134.5398
vast-fox-crystal,-41.8684,-36.065,10.1735,-7.83809,1219.89,-25.891499999999997
dark-hawk-ruby,-28.5547,-9.79748,-2.35485,-18.2862,1102.69,-12.15233
vast-cobra-thorn,-51.49,-35.634,-52.0197,-5.45208,1527.07,-87.6537
calm-crow-orchid,-52.8898,-40.3763,-1.9773,-12.118,1350.98,-42.3536
azure-boar-lotus,-58.8041,-34.0943,-34.1225,-17.8853,1240.7,-68.2168
steady-orca-quartz,-78.281,-49.1011,-60.8904,-17.0018,1543.57,-109.9915
quiet-gecko-ember,-45.5253,-4.89092,-277.834,14.9324,1584.09,-282.72492
silver-ox-thorn,-113.5131,-71.3108,-230.097,3.81711,2445.31,-301.4078
azure-panda-cloud,-157.5522,-81.5934,-480.777,20.1966,2819.11,-562.3704
violet-dove-frost,-59.4589,-41.0682,-130.839,7.77708,2641.32,-171.9072
dark-bison-dust,-171.2467,-86.5123,-306.818,-23.3708,3620.4,-393.33029999999997
young-cobra-jade,-103.7759,-60.628,-295.239,15.8999,2958.67,-355.86699999999996
mellow-moth-orchid,-75.5664,-28.83,-186.156,-9.50522,2616.77,-214.986
mellow-panther-orchid,-165.2361,-103.751,-201.974,-21.0903,4021.78,-305.725
silent-raven-reed,-93.7133,-69.2006,-85.1278,-7.48716,2774.04,-154.3284
rapid-mole-orchid,-66.344,-61.6091,-29.2745,1.11998,2178.98,-90.8836
ivory-zebra-ash,-138.3168,-54.4912,-323.99,-19.0276,2847.64,-378.4812
deep-quail-crystal,-104.7838,-47.3044,-91.3512,-39.2092,1928.06,-138.6556
young-toad-ice,-136.516,-51.4185,-289.175,-27.2625,2457.31,-340.5935
pale-owl-lava,-130.8552,-81.3413,-206.161,-8.2817,2292.02,-287.5023
noble-swan-clay,-336.4617,-170.341,-635.138,-39.0931,7608.63,-805.479
steady-eagle-oak,-347.8382,-161.794,-582.917,-69.4608,6976.1,-744.711
swift-ibis-sand,-314.0983,-130.766,-542.115,-74.9093,6767.1,-672.881
gentle-bison-marble,-393.3529,-193.806,-753.073,-48.9323,8559.51,-946.879
dark-boar-ice,-551.7828,-308.29,-818.652,-79.7624,9488.17,-1126.942
ivory-crane-granite,-158.5376,-94.7957,-141.654,-35.4111,3315.41,-236.4497
ivory-orca-onyx,-68.9885,-44.4208,-106.889,-3.18987,2425.49,-151.3098
lunar-otter-ash,-115.6092,-61.3564,-321.915,10.1302,4178.13,-383.2714
azure-raven-birch,-183.9719,-100.96,-367.481,-9.51567,4246.78,-468.441
calm-cobra-clay,-98.4019,-48.8894,-145.212,-20.4701,2767.58,-194.10139999999998
swift-vole-ruby,-117.0902,-2.5419,-377.315,-39.0853,3411.83,-379.8569
wild-cobra-onyx,-137.3333,-100.728,-95.0626,-17.5928,3636.82,-195.79059999999998
ivory-cobra-ice,-103.8702,-44.2985,-218.955,-15.7807,3167.89,-263.25350000000003
soft-wolf-moss,-107.368,-76.7553,-88.098,-12.9931,3557.63,-164.8533
silver-tiger-moss,-116.1425,-43.6242,-171.997,-38.1189,3126.35,-215.62120000000002
quiet-raven-clay,-133.4105,-100.217,-146.135,-3.9665,3485.1,-246.35199999999998
shy-moth-ice,-128.7513,-88.9395,-205.902,1.36863,2753.31,-294.8415
calm-ant-dust,-133.7892,-68.3849,-332.217,1.03911,2778.6,-400.6019
vast-crow-leaf,-105.8475,-50.3175,-359.285,16.327,2927.46,-409.6025
solid-crow-moss,-88.8662,-65.2222,-152.804,6.91684,2538.79,-218.02620000000002
lunar-ant-orchid,-96.7956,-65.1404,-177.694,3.88358,2318.39,-242.8344
scarlet-lynx-lava,-79.9805,-37.8654,-43.4741,-33.4203,2616.67,-81.3395
strong-ox-granite,-147.4581,-64.7359,-328.673,-16.9876,3258.71,-393.4089
deep-eagle-ivy,-86.0845,-34.9212,-124.815,-26.2003,2147.18,-159.7362
silver-falcon-cedar,-100.6221,-50.3962,-253.014,0.376947,2999.63,-303.41020000000003
crimson-orca-quartz,-155.1087,-85.6623,-346.19,-0.208434,2916.69,-431.8523
pale-vole-crystal,-51.1163,-36.6052,-3.33307,-13.8445,1445.93,-39.93827
vast-crow-opal,-97.359,-24.7092,-309.75,-10.6998,2154.68,-334.4592
swift-dove-ice,-123.5983,-65.2449,-276.83,-2.98739,2456.91,-342.07489999999996
silent-lynx-clay,-127.7749,-72.5218,-221.561,-10.9409,2868.1,-294.0828
crimson-gecko-pine,-131.4888,-78.3989,-193.538,-14.3823,2705.29,-271.93690000000004
silver-fox-cypress,-127.9971,-65.4087,-215.286,-19.5312,2695.03,-280.6947
small-hawk-birch,-104.1645,-55.3957,-231.153,-2.53815,2562.47,-286.5487
silent-fox-opal,-162.7612,-114.298,-61.2766,-36.2079,4572.37,-175.5746
misty-ibis-oak,-326.0508,-194.687,-504.219,-30.52,6397.09,-698.906
gentle-tiger-marble,-212.508,-126.408,-316.789,-22.7422,4448.07,-443.197
solid-mole-bronze,-142.8389,-76.7643,-96.7541,-46.7238,4218.84,-173.51839999999999
golden-ibis-cypress,-163.2392,-92.9277,-94.745,-51.3625,5155.66,-187.67270000000002
dark-boar-reed,-104.168,-67.4599,-137.127,-9.28272,2563.9,-204.5869
jade-panther-plume,-146.2073,-85.5218,-163.717,-27.9421,4089.58,-249.23880000000003
brisk-quail-vine,-63.1462,-34.4233,-153.176,1.91231,2052.59,-187.59929999999997
silver-heron-ice,-37.7267,-43.4463,-4.84298,6.68817,1845.1,-48.28928
radiant-raven-frost,-101.0948,-43.7707,-196.374,-18.0493,2207.54,-240.1447
ivory-shark-crystal,-171.4825,-68.7183,-383.098,-26.1446,2719.95,-451.8163
quiet-tiger-vine,-166.9698,-55.0373,-472.59,-17.4145,2822.41,-527.6273
dark-gecko-clay,-146.0486,-55.7031,-399.746,-10.3963,2965.4,-455.4491
misty-bee-stone,-175.2107,-75.3219,-424.827,-14.9234,3083.31,-500.1489
misty-bison-lava,-99.2316,-57.8671,-176.218,-6.12094,2890.67,-234.08509999999998
vast-ram-cedar,-230.0125,-136.544,-105.984,-72.2717,5516.57,-242.52800000000002
steady-cat-jade,-126.6128,-55.4924,-366.233,2.12624,2889.53,-421.72540000000004
dark-ant-crystal,-87.3677,-55.4351,-51.5227,-21.6281,3412.12,-106.95779999999999
rough-tiger-snow,-160.2702,-81.881,-174.739,-43.4414,3574.09,-256.62
green-fox-fern,-189.754,-99.4301,-178.79,-54.5659,4815.76,-278.2201
frozen-orca-ruby,-53.7726,-29.4733,-151.486,5.99792,1289.59,-180.95929999999998
strong-ant-birch,-162.4311,-92.5701,-252.543,-19.3524,4637.29,-345.11310000000003
small-fox-flint,-121.6107,-82.4015,-249.487,10.6882,5120.86,-331.8885
wild-bison-iron,-45.1572,-35.1617,-30.3996,-3.91555,1460.98,-65.5613
radiant-bee-wave,-177.2569,-95.4203,-275.643,-26.708,2855.96,-371.06329999999997
violet-fox-ash,-112.8253,-64.2235,-302.469,11.892,2521.92,-366.6925
mellow-heron-leaf,-54.7232,-39.1247,-73.2879,-0.940942,1585.41,-112.4126
rough-lion-frost,-74.8437,-40.5706,-285.694,22.8657,2375.24,-326.26460000000003
pale-gecko-cypress,-49.0335,-43.3377,-82.0143,10.7071,1496.62,-125.352
misty-dove-flint,-89.3196,-52.0687,-254.894,13.7279,2166.55,-306.9627
soft-ant-ember,-40.381,-35.1003,-9.70334,-3.33999,1385.22,-44.80364
misty-mole-fern,-78.63,-38.0142,-173.178,-5.98024,1784.4,-211.1922
shy-fox-marble,-80.0255,-47.5675,-143.659,-3.72625,1972.64,-191.2265
soft-bison-onyx,-111.8148,-55.3275,-313.862,6.28509,2581.7,-369.1895
misty-cobra-crystal,-36.1517,-36.2564,-40.6158,8.22786,1282.09,-76.87219999999999
bright-ram-jade,-167.4304,-102.437,-199.655,-25.0624,2904.96,-302.092
steady-cobra-cloud,-37.4389,-24.126,-22.7381,-8.7653,1370.59,-46.8641
dark-deer-pearl,-77.5551,-54.7062,-24.0023,-18.0484,2688.36,-78.7085
shy-raven-snow,-74.9315,-43.5618,-43.0652,-22.7567,2160.88,-86.627
vast-moth-topaz,-98.9199,-81.7879,-62.0784,-4.71629,2578.01,-143.8663
violet-crane-wave,-69.2478,-22.53,-147.674,-17.183,2518.49,-170.204
quiet-otter-thorn,-83.552,-41.111,-123.023,-17.8364,2659.54,-164.134
rapid-cobra-opal,-140.1337,-81.8073,-129.936,-32.3392,2611.97,-211.7433
noble-jaguar-sand,-73.747,-58.659,7.52771,-16.5935,2552.09,-51.13129
calm-eagle-pearl,38.437,63.605,-215.755,17.983,3057.07,-152.15
ivory-ram-clay,-95.8775,-60.7972,-140.166,-7.04711,2822.43,-200.9632
noble-shark-ice,-56.5137,-50.4671,-27.1805,-0.610491,1829.43,-77.6476
amber-toad-willow,-62.4898,-55.5052,-3.63151,-6.25827,2201.57,-59.13671
quiet-panther-wave,-66.0501,-54.6645,-24.2743,-6.53077,2380.29,-78.9388
crimson-panther-plume,-95.8637,-70.8574,-53.2349,-14.3593,2947.03,-124.0923
golden-owl-onyx,-56.4628,-39.4769,-67.5608,-3.47378,2102.16,-107.0377
jade-cobra-thorn,-81.4561,-60.1998,-44.5045,-12.3554,2695.52,-104.7043
ivory-deer-clay,-120.0006,-82.0569,-80.5099,-21.8417,2709.84,-162.5668
soft-panda-rose,-63.4671,-24.9685,-107.181,-17.0624,1845.36,-132.1495
radiant-falcon-pearl,-51.6382,-33.0584,-37.8675,-11.0063,1363.25,-70.9259
brisk-seal-maple,-64.9942,-49.1239,-63.3497,-3.20038,2002.31,-112.4736
rapid-toad-maple,-69.9554,-15.2653,-127.329,-29.2243,2580.76,-142.5943
steady-eagle-ice,-125.6393,-71.0993,-99.0662,-34.7268,2888.97,-170.1655
calm-hawk-lava,-167.7476,-79.5531,-97.3111,-68.7323,3902.25,-176.86419999999998
wild-otter-stone,-152.8647,-94.2202,-79.8366,-42.6772,3328.82,-174.0568
swift-heron-leaf,-217.7276,-142.708,-152.447,-44.5302,4587.29,-295.155
steady-wolf-iron,-131.3589,-58.9986,-313.695,-9.62134,3204.39,-372.6936
gentle-hawk-rose,-148.846,-91.1013,-242.972,-9.15033,3266.35,-334.0733
noble-toad-crystal,-47.8414,-16.9791,-129.914,-4.87948,1283.82,-146.89309999999998
young-vole-frost,-83.1827,-50.7741,-235.411,14.6736,2301.76,-286.1851
strong-ibis-topaz,-130.3083,-62.6653,-182.53,-31.137,3345.39,-245.1953
quick-falcon-iron,-163.4557,-93.9393,-164.075,-36.7014,3954.61,-258.0143
soft-lion-flint,-204.2908,-117.78,-283.502,-29.8104,3329.42,-401.28200000000004
gentle-cobra-cedar,-65.1823,-34.2995,-65.6457,-17.7537,1340.1,-99.9452
silent-falcon-dust,-101.8727,-55.7785,-160.434,-14.0074,2023.32,-216.2125
golden-ibis-moss,-55.6237,-21.7216,-88.5578,-16.1905,1560.36,-110.2794
jade-panda-marble,-113.6351,-76.9306,-69.9778,-22.7089,2289.85,-146.9084
radiant-ram-bronze,-75.0782,-26.1483,-96.1405,-29.7018,2885.3,-122.28880000000001
soft-zebra-maple,-102.1593,-62.9274,-37.0371,-31.8245,2177.77,-99.9645
silent-yak-cypress,-85.5835,-34.5484,-111.943,-28.6465,2478.44,-146.4914
gentle-goat-birch,-70.2198,-42.7686,-73.7416,-12.7029,1433.14,-116.5102
rough-dove-willow,-135.6805,-73.4457,-192.858,-23.6632,2528.22,-266.3037
steady-cobra-quartz,-69.7044,-41.6626,-60.7472,-15.8924,1346.57,-102.40979999999999
bright-bee-wave,-113.8883,-72.3122,-131.153,-15.3455,2150.72,-203.46519999999998
hollow-falcon-opal,-220.7313,-125.585,-122.752,-70.5959,4176.3,-248.337
rough-quail-willow,-199.3074,-102.401,-217.74,-53.3584,3447.91,-320.141
deep-raven-granite,-65.3295,-50.5102,-44.2177,-5.97577,2211.19,-94.7279
violet-ox-lotus,-175.2811,-102.551,-242.644,-24.2013,3248.16,-345.195
quick-heron-dust,-133.6189,-74.6629,-64.2041,-46.1152,3116.63,-138.867
swift-falcon-wave,-104.6106,-61.1062,-65.4853,-30.4073,1981.87,-126.5915
deep-dove-frost,-135.4608,-62.5397,-96.6545,-53.5902,3332.94,-159.1942
noble-toad-ember,-125.2575,-59.9952,-231.108,-19.0407,1801.99,-291.1032
pale-bear-thorn,-143.8366,-77.5844,-322.854,-1.6814,3094.36,-400.4384
green-bear-cedar,-111.3704,-69.5336,-123.299,-17.177,2021.98,-192.8326
wild-bear-maple,-109.811,-63.7042,-194.624,-7.18196,1895.1,-258.3282
crimson-falcon-orchid,-139.167,-95.2666,-156.209,-12.6586,3106.71,-251.4756
strong-tiger-thorn,-95.7126,-52.0987,-231.432,2.67248,1739.49,-283.53069999999997
shy-bison-sand,-128.8303,-64.8281,-274.619,-9.07843,2236.38,-339.44710000000003
hollow-heron-thorn,-134.49,-48.8819,-281.496,-29.3089,1931.96,-330.37789999999995
brisk-ram-quartz,-89.1783,-58.1855,-59.6615,-19.0605,2252.25,-117.847
azure-toad-vine,-85.7991,-41.3353,-153.818,-13.7002,2153.53,-195.1533
deep-panther-ember,-107.8457,-74.0612,-43.0987,-25.1648,2160.5,-117.1599
mellow-ant-leaf,-105.0524,-62.6262,-45.4078,-33.3446,2375.4,-108.03399999999999
golden-quail-leaf,-86.956,-52.1017,-57.3768,-23.3789,3347.29,-109.4785
young-ibis-reed,-73.5309,-37.5538,-124.127,-11.1517,1781.11,-161.6808
hollow-quail-plume,-112.7603,-81.3809,-53.8866,-20.6021,2484.91,-135.26749999999998
frozen-swan-leaf,-89.4213,-52.5276,-17.5794,-33.3778,2589.24,-70.107
lunar-jaguar-maple,-118.3938,-65.6037,-197.317,-13.3267,2568.28,-262.9207
quiet-bat-snow,-44.5945,-24.6722,-33.2477,-13.2728,1589.0,-57.9199
gentle-bee-ash,-89.5557,-53.997,-159.253,-3.70812,2605.83,-213.25
azure-heron-topaz,-138.9446,-67.6298,-196.178,-32.0792,2723.27,-263.8078
brisk-dove-jade,-98.3129,-67.0773,-105.933,-10.049,2447.02,-173.0103
azure-crow-cypress,-93.0434,-41.8593,-255.216,-0.140878,3217.46,-297.0753
misty-zebra-ruby,-76.216,-39.575,-187.504,0.859757,1910.69,-227.079
strong-mole-cypress,-130.5201,-55.6939,-277.188,-19.3886,2247.59,-332.8819
gentle-gecko-jade,-127.4173,-72.5333,-232.176,-8.44879,2384.37,-304.7093
strong-quail-ember,-116.0373,-67.3757,-272.941,5.92665,2656.64,-340.31669999999997
rapid-crow-orchid,-170.2871,-81.1202,-508.382,12.5095,2952.21,-589.5022
rapid-gecko-ice,-146.8202,-73.5477,-218.991,-29.4743,2218.28,-292.5387
radiant-zebra-iron,-132.5998,-58.8301,-345.92,-4.58566,2864.44,-404.75010000000003
pale-swan-jade,-134.8045,-67.436,-340.32,0.695471,2500.08,-407.756
calm-cobra-stone,-137.9971,-83.0106,-286.107,2.23487,2685.45,-369.11760000000004
pale-crow-pearl,-77.1754,-17.8725,-253.954,-8.51213,2483.47,-271.8265
mellow-moth-lotus,-111.0614,-38.1105,-313.062,-10.3385,2727.43,-351.1725
soft-ibis-vine,-209.905,-116.416,-561.784,18.8678,3565.15,-678.2
small-wolf-pine,-115.502,-76.6798,-148.698,-9.08259,2909.37,-225.3778
wild-quail-moss,-202.9998,-119.038,-480.994,12.237,3519.08,-600.032
